name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Pemalang, Indonesia",2026-06-09T21:00:00,26.2,26.2,23.1,83.08,0,0,,0,0,11.9,1.1,192.5,1014,39.3,20.5,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-09T22:00:00,26.4,26.4,23.2,82.6,0,0,,0,0,11.2,2.2,191.4,1014,41.3,18.4,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-09T23:00:00,26.4,26.4,23.5,84.11,0,0,,0,0,10.1,2.5,184,1014,46.9,19.2,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T00:00:00,25.8,25.8,23.2,85.59,0,0,,0,0,9.7,2.9,170.6,1014,46.8,22.9,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T01:00:00,25.1,25.1,23,88.15,0,0,,0,0,10.8,2.5,167.2,1013,45.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T02:00:00,23.7,23.7,22.2,91.32,0,0,,0,0,12.2,2.5,168.8,1013,31.1,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T03:00:00,23.3,23.3,22.3,94.12,0,0,,0,0,12.2,2.9,171.9,1013,63.2,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T04:00:00,23,23,22.2,95.26,0,0,,0,0,12.6,4.3,166.7,1013,71.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T05:00:00,22.7,22.7,22.5,98.79,0,0,,0,0,13.3,2.9,163.6,1014,84.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T06:00:00,23.1,23.1,22.7,97.61,0,0,,0,0,13.7,2.2,153.3,1015,90.4,24.1,0.3,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-10T07:00:00,23.2,23.2,22.3,94.69,0,0,,0,0,13.7,2.2,135.9,1015,85.5,24.1,73.6,0.3,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T08:00:00,25.2,25.2,21.6,80.47,0,0,,0,0,12.6,2.9,78.6,1016,57.2,24.1,254.2,0.9,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T09:00:00,26.1,26.1,20.8,72.63,0,0,,0,0,12.6,4.7,49,1016,50.7,24.1,461.6,1.7,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T10:00:00,27.9,29.9,20.9,65.74,0.1,0,rain,0,0,13.3,5.8,38.5,1015,35.9,24.1,659.6,2.4,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T11:00:00,28.1,30.1,20.9,64.98,0.1,0,rain,0,0,14.8,6.8,31.1,1015,50.7,24.1,741.1,2.7,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T12:00:00,28.5,30.7,21,63.87,0.1,0,rain,0,0,16.6,7.9,25.9,1014,71.4,24.1,790.9,2.8,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T13:00:00,28.7,31,21.2,63.92,0,0,,0,0,18.7,7.9,18.3,1013,62.5,24.1,781.1,2.8,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T14:00:00,28.6,31.3,21.8,66.69,0.2,0,rain,0,0,22,7.6,17.1,1012,69.5,24,597.2,2.1,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T15:00:00,28,30.4,21.8,69.07,0.4,100,rain,0,0,21.2,7.2,6.5,1012,67.9,23.3,529.2,1.9,5,10,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-06-10T16:00:00,27.6,29.9,21.8,70.7,0,0,,0,0,19.8,5,3.9,1012,62.4,24.1,311.9,1.1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T17:00:00,26.4,26.4,22.5,79.17,0,0,rain,0,0,15.8,4.3,351.3,1013,28.7,23.7,126.6,0.5,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-10T18:00:00,26.3,26.3,23.5,84.61,0,0,rain,0,0,11.9,1.8,325.6,1013,32.6,24.1,11.5,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T19:00:00,25.8,25.8,23.8,88.74,0,0,,0,0,10.4,0.7,291.1,1014,27.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T20:00:00,25.7,25.7,23.6,88.2,0,0,,0,0,10.4,1.8,203.2,1014,30.8,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T21:00:00,25.6,25.6,23.6,88.72,0,0,,0,0,10.4,2.9,204.2,1015,22.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-10T22:00:00,25.3,25.3,23.5,89.78,0,0,,0,0,9.7,3.6,204.2,1015,6.2,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-10T23:00:00,25.5,25.5,23.6,89.25,0,0,,0,0,8.6,3.2,195.2,1015,6.2,24.1,0,0,0,0,Clear,clear-night,
